date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:36:04	72491/72491	---M-Z	200	added ('OK')	text/html	etag:%2211b2b-61f7872969875-gzip%22	https://mannatthemes.com/rizz/default-dark/icons-lineawesome.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/icons-lineawesome.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:04	72360/72360	---M-Z	200	added ('OK')	text/html	etag:%2211aa8-61f7872969875-gzip%22	https://mannatthemes.com/rizz/default-dark/icons-icofont.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/icons-icofont.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:04	72567/72567	---M-Z	200	added ('OK')	text/html	etag:%2211b77-61f7872969875-gzip%22	https://mannatthemes.com/rizz/default-dark/icons-iconoir.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/icons-iconoir.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:04	70001/70001	---M-Z	200	added ('OK')	text/html	etag:%2211171-61f787296a815-gzip%22	https://mannatthemes.com/rizz/default-dark/maps-google.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/maps-google.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:05	70971/70971	---M-Z	200	added ('OK')	text/html	etag:%221153b-61f787296a815-gzip%22	https://mannatthemes.com/rizz/default-dark/maps-leaflet.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/maps-leaflet.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:05	67039/67039	---M-Z	200	added ('OK')	text/html	etag:%22105df-61f787296a815-gzip%22	https://mannatthemes.com/rizz/default-dark/maps-vector.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/maps-vector.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:05	72105/72105	---M-Z	200	added ('OK')	text/html	etag:%22119a9-61f7872969875-gzip%22	https://mannatthemes.com/rizz/default-dark/email-templates-basic.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/email-templates-basic.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:05	70024/70024	---M-Z	200	added ('OK')	text/html	etag:%2211188-61f7872969875-gzip%22	https://mannatthemes.com/rizz/default-dark/email-templates-alert.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/email-templates-alert.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:06	74608/74608	---M-Z	200	added ('OK')	text/html	etag:%2212370-61f7872969875-gzip%22	https://mannatthemes.com/rizz/default-dark/email-templates-billing.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/email-templates-billing.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:06	75987/75987	---M-Z	200	added ('OK')	text/html	etag:%22128d3-61f787296a815-gzip%22	https://mannatthemes.com/rizz/default-dark/pages-timeline.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/pages-timeline.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:06	89246/89246	---M-Z	200	added ('OK')	text/html	etag:%2215c9e-61f787296a815-gzip%22	https://mannatthemes.com/rizz/default-dark/pages-treeview.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/pages-treeview.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:06	67680/67680	---M-Z	200	added ('OK')	text/html	etag:%2210860-61f787296a815-gzip%22	https://mannatthemes.com/rizz/default-dark/pages-starter.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/pages-starter.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:07	78609/78609	---M-Z	200	added ('OK')	text/html	etag:%2213311-61f787296a815-gzip%22	https://mannatthemes.com/rizz/default-dark/pages-pricing.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/pages-pricing.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:07	80543/80543	---M-Z	200	added ('OK')	text/html	etag:%2213a9f-61f787296a815-gzip%22	https://mannatthemes.com/rizz/default-dark/pages-blogs.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/pages-blogs.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:07	69225/69225	---M-Z	200	added ('OK')	text/html	etag:%2210e69-61f787296a815-gzip%22	https://mannatthemes.com/rizz/default-dark/pages-gallery.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/pages-gallery.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:07	6595/6595	---M-Z	200	added ('OK')	text/html	etag:%2219c3-61f7872964a55-gzip%22	https://mannatthemes.com/rizz/default-dark/auth-register.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/auth-register.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:08	4042/4042	---M-Z	200	added ('OK')	text/html	etag:%22fca-61f7872964a55-gzip%22	https://mannatthemes.com/rizz/default-dark/auth-recover-pw.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/auth-recover-pw.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:08	4108/4108	---M-Z	200	added ('OK')	text/html	etag:%22100c-61f7872964a55-gzip%22	https://mannatthemes.com/rizz/default-dark/auth-lock-screen.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/auth-lock-screen.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:08	2595/2595	---M-Z	200	added ('OK')	text/html	etag:%22a23-61f7872964a55-gzip%22	https://mannatthemes.com/rizz/default-dark/auth-maintenance.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/auth-maintenance.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:08	3150/3150	---M-Z	200	added ('OK')	text/html	etag:%22c4e-61f7872964a55-gzip%22	https://mannatthemes.com/rizz/default-dark/auth-404.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/auth-404.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:09	3151/3151	---M-Z	200	added ('OK')	text/html	etag:%22c4f-61f7872964a55-gzip%22	https://mannatthemes.com/rizz/default-dark/auth-500.html	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/auth-500.html	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:09	3282/3282	---M--	200	added ('OK')	image/jpeg	etag:%22cd2-61f787294c3b5%22	https://mannatthemes.com/rizz/default-dark/assets/images/users/avatar-2.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/users/avatar-2.jpg	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:09	8541/8541	---M--	200	added ('OK')	image/jpeg	etag:%22215d-61f787294d355%22	https://mannatthemes.com/rizz/default-dark/assets/images/users/avatar-4.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/users/avatar-4.jpg	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:09	3976/3976	---M--	200	added ('OK')	image/jpeg	etag:%22f88-61f787294c3b5%22	https://mannatthemes.com/rizz/default-dark/assets/images/users/avatar-3.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/users/avatar-3.jpg	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:09	3844/3844	---M--	200	added ('OK')	image/png	etag:%22f04-61f787294b415%22	https://mannatthemes.com/rizz/default-dark/assets/images/logos/chrome.png	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/logos/chrome.png	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:10	5217/5217	---M--	200	added ('OK')	image/png	etag:%221461-61f787294c3b5%22	https://mannatthemes.com/rizz/default-dark/assets/images/logos/micro-edge.png	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/logos/micro-edge.png	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:10	5777/5777	---M--	200	added ('OK')	image/png	etag:%221691-61f787294b415%22	https://mannatthemes.com/rizz/default-dark/assets/images/logos/in-explorer.png	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/logos/in-explorer.png	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:10	3319/3319	---M--	200	added ('OK')	image/png	etag:%22cf7-61f787294c3b5%22	https://mannatthemes.com/rizz/default-dark/assets/images/logos/opera.png	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/logos/opera.png	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:10	3182/3182	---M--	200	added ('OK')	image/jpeg	etag:%22c6e-61f787294b415%22	https://mannatthemes.com/rizz/default-dark/assets/images/flags/baha_flag.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/flags/baha_flag.jpg	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:11	80721/80721	---M-Z	200	added ('OK')	text/javascript	etag:%2213b51-61f7872950235-gzip%22	https://mannatthemes.com/rizz/default-dark/assets/libs/bootstrap/js/bootstrap.bundle.min.js	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/libs/bootstrap/js/bootstrap.bundle.min.js	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:12	27057/27057	---M-Z	200	added ('OK')	text/javascript	etag:%2269b1-61f787295dcf5-gzip%22	https://mannatthemes.com/rizz/default-dark/assets/libs/simplebar/simplebar.min.js	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/libs/simplebar/simplebar.min.js	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:12	7343/7343	---M-Z	200	added ('OK')	text/javascript	etag:%221caf-61f787292eef5-gzip%22	https://mannatthemes.com/rizz/default-dark/assets/data/stock-prices.js	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/data/stock-prices.js	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:12	525803/525803	---MCZ	200	added ('OK')	text/javascript	etag:%22805eb-61f787294f295-gzip%22	https://mannatthemes.com/rizz/default-dark/assets/libs/apexcharts/apexcharts.min.js	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/libs/apexcharts/apexcharts.min.js	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:12	32835/32835	---M-Z	200	added ('OK')	text/javascript	etag:%228043-61f7872955ff5-gzip%22	https://mannatthemes.com/rizz/default-dark/assets/libs/jsvectormap/js/jsvectormap.min.js	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/libs/jsvectormap/js/jsvectormap.min.js	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:13	102233/102233	---M-Z	200	added ('OK')	text/javascript	etag:%2218f59-61f7872955ff5-gzip%22	https://mannatthemes.com/rizz/default-dark/assets/libs/jsvectormap/maps/world.js	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/libs/jsvectormap/maps/world.js	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:13	3889/3889	---M-Z	200	added ('OK')	text/javascript	etag:%22f31-61f787294d355-gzip%22	https://mannatthemes.com/rizz/default-dark/assets/js/pages/index.init.js	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/js/pages/index.init.js	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:13	3324/3324	---M-Z	200	added ('OK')	text/javascript	etag:%22cfc-61f787294d355-gzip%22	https://mannatthemes.com/rizz/default-dark/assets/js/app.js	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/js/app.js	(from https://mannatthemes.com/rizz/default-dark/index.html)
08:36:21	537868/537868	---M--	200	added ('OK')	font/woff2	etag:%228350c-61f787293aa75%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/icofont.woff2	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/icofont.woff2	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:22	645604/645604	---M--	200	added ('OK')	font/woff	etag:%229d9e4-61f787293aa75%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/icofont.woff	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/icofont.woff	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:22	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-61f787293ba15%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400.eot?	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400d41d.eot	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:22	84772/84772	---M--	200	added ('OK')	font/woff2	etag:%2214b24-61f787293ba15%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400.woff2	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400.woff2	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:22	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-61f787293ba15%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400.eot	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400.eot	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:22	98673/98673	---M--	200	added ('OK')	font/woff	etag:%2218171-61f787293ba15%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400.woff	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400.woff	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:23	156072/156072	---M--	200	added ('OK')	font/ttf	etag:%22261a8-61f787293ba15%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400.ttf	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400.ttf	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:23	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-61f787293ba15%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400.eot	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400.eot	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:23	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-61f787293ba15%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400.eot?	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400d41d.eot	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:23	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-61f787293ba15%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400.svg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-brands-400.svg	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:23	12900/12900	---M--	200	added ('OK')	font/woff2	etag:%223264-61f787293c9b5%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400.woff2	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400.woff2	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:24	15489/15489	---M--	200	added ('OK')	font/woff	etag:%223c81-61f787293c9b5%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400.woff	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400.woff	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:24	33724/33724	---M--	200	added ('OK')	font/ttf	etag:%2283bc-61f787293ba15%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400.ttf	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400.ttf	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:24	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-61f787293ba15%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400.svg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-regular-400.svg	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:25	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-61f787293c9b5%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900.eot	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900.eot	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:25	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-61f787293c9b5%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900.eot?	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900d41d.eot	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:25	96752/96752	---M--	200	added ('OK')	font/woff2	etag:%22179f0-61f787293e8f5%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900.woff2	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900.woff2	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:25	125421/125421	---M--	200	added ('OK')	font/woff	etag:%221e9ed-61f787293e8f5%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900.woff	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900.woff	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:25	226128/226128	---M--	200	added ('OK')	font/ttf	etag:%2237350-61f787293e8f5%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900.ttf	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900.ttf	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:26	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-61f787293d955%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900.svg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/la-solid-900.svg	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:26	117372/117372	---M--	200	added ('OK')	font/woff2	etag:%221ca7c-61f787292eef5%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/fa-brands-400.woff2	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/fa-brands-400.woff2	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:26	207972/207972	---M--	200	added ('OK')	font/ttf	etag:%2232c64-61f787292eef5%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/fa-brands-400.ttf	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/fa-brands-400.ttf	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:26	25452/25452	---M--	200	added ('OK')	font/woff2	etag:%22636c-61f787292fe95%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/fa-regular-400.woff2	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/fa-regular-400.woff2	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:27	68004/68004	---M--	200	added ('OK')	font/ttf	etag:%22109a4-61f787292fe95%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/fa-regular-400.ttf	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/fa-regular-400.ttf	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:27	156496/156496	---M--	200	added ('OK')	font/woff2	etag:%2226350-61f787292fe95%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/fa-solid-900.woff2	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/fa-solid-900.woff2	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:27	4792/4792	---M--	200	added ('OK')	font/woff2	etag:%2212b8-61f787292fe95%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/fa-v4compatibility.woff2	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/fa-v4compatibility.woff2	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:28	10832/10832	---M--	200	added ('OK')	font/ttf	etag:%222a50-61f787292fe95%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/fa-v4compatibility.ttf	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/fa-v4compatibility.ttf	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:28	419720/419720	---M--	200	added ('OK')	font/ttf	etag:%2266788-61f787292fe95%22	https://mannatthemes.com/rizz/default-dark/assets/fonts/fa-solid-900.ttf	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/fonts/fa-solid-900.ttf	(from https://mannatthemes.com/rizz/default-dark/assets/css/icons.min.css)
08:36:29	3480/3480	---M--	200	added ('OK')	image/jpeg	etag:%22d98-61f787294c3b5%22	https://mannatthemes.com/rizz/default-dark/assets/images/users/avatar-10.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/users/avatar-10.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-notifications.html)
08:36:29	3470/3470	---M--	200	added ('OK')	image/jpeg	etag:%22d8e-61f787294d355%22	https://mannatthemes.com/rizz/default-dark/assets/images/users/avatar-9.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/users/avatar-9.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-notifications.html)
08:36:29	213096/213096	---M--	200	added ('OK')	image/gif	etag:%2234068-61f78729417d5%22	https://mannatthemes.com/rizz/default-dark/assets/images/extra/card/notification.gif	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/extra/card/notification.gif	(from https://mannatthemes.com/rizz/default-dark/pages-notifications.html)
08:36:29	3138/3138	---M--	200	added ('OK')	image/jpeg	etag:%22c42-61f787294d355%22	https://mannatthemes.com/rizz/default-dark/assets/images/users/avatar-8.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/users/avatar-8.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-notifications.html)
08:36:30	3303/3303	---M--	200	added ('OK')	image/jpeg	etag:%22ce7-61f787294d355%22	https://mannatthemes.com/rizz/default-dark/assets/images/users/avatar-5.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/users/avatar-5.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-notifications.html)
08:36:30	3382/3382	---M--	200	added ('OK')	image/jpeg	etag:%22d36-61f787294d355%22	https://mannatthemes.com/rizz/default-dark/assets/images/users/avatar-7.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/users/avatar-7.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-notifications.html)
08:36:30	4190/4190	---M-Z	200	added ('OK')	text/css	etag:%22105e-61f787295ec95-gzip%22	https://mannatthemes.com/rizz/default-dark/assets/libs/tobii/css/tobii.min.css	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/libs/tobii/css/tobii.min.css	(from https://mannatthemes.com/rizz/default-dark/pages-profile.html)
08:36:30	44672/44672	---M--	200	added ('OK')	image/jpeg	etag:%22ae80-61f78729417d5%22	https://mannatthemes.com/rizz/default-dark/assets/images/extra/card/post-1.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/extra/card/post-1.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-profile.html)
08:36:31	423228/423228	---M--	200	added ('OK')	image/jpeg	etag:%226753c-61f787293f895%22	https://mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-1.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-1.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-profile.html)
08:36:32	244913/244913	---M--	200	added ('OK')	image/jpeg	etag:%223bcb1-61f7872940835%22	https://mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-2.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-2.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-profile.html)
08:36:32	194444/194444	---M--	200	added ('OK')	image/jpeg	etag:%222f78c-61f7872940835%22	https://mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-4.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-4.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-profile.html)
08:36:32	424034/424034	---M--	200	added ('OK')	image/jpeg	etag:%2267862-61f7872940835%22	https://mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-3.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-3.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-profile.html)
08:36:32	96869/96869	---M--	200	added ('OK')	image/jpeg	etag:%2217a65-61f7872940835%22	https://mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-6.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-6.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-profile.html)
08:36:32	73109/73109	---M--	200	added ('OK')	image/jpeg	etag:%2211d95-61f7872940835%22	https://mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-5.jpg	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/images/extra/card/img-5.jpg	(from https://mannatthemes.com/rizz/default-dark/pages-profile.html)
08:36:33	15614/15614	---M-Z	200	added ('OK')	text/javascript	etag:%223cfe-61f787295ec95-gzip%22	https://mannatthemes.com/rizz/default-dark/assets/libs/tobii/js/tobii.min.js	C:/Users/ADMIN/Downloads/dashboard/mannatthemes.com/rizz/default-dark/assets/libs/tobii/js/tobii.min.js	(from https://mannatthemes.com/rizz/default-dark/pages-profile.html)
